https://www.myminifactory.com/object/23871,https://cdn.myminifactory.com/assets/object-assets/57d02db74d264/threedfiles/stw-328-british-museum-people-of-palmyra-4.stl,"Shalmat and Shalmat her mother at The British Museum, London",Palmyrene,184 (September),peopleofpalmyra,"<p><a href=""/pages/support-scan-the-world"" target=""_blank"" rel=""noopener noreferrer""><img src=""/uploads/tinymce-images/support.png"" alt="""" /></a></p><p style=""text-align: justify;"">Inscription - 'Alas! Shalmat her mother. Alas! Shalmat daughter of Shamshigeram in the month Elul [September] in the year 495 [AD 184]<br />Hairan her son.'</p>
<p style=""text-align: justify;"">Limestone bust from a Palmyrene funerary relief; matron, holding spindle and distaff in left hand and drawing veil with right across neck; to left full length smaller figure of a child wearing Ionic chiton, and long mantle wrapped around body; inscription.</p>
<p style=""text-align: justify;"">These stone faces, representing Roman Syrians, who lived between about AD 50-270, come from tombs outside the city of Palmyra. Their fashions are Syrian but they are shown in realistic Roman style.</p>
<p style=""text-align: justify;"">There were three types of tombs, all built for wealthy citizens: single-storey house tombs, tomb towers of several storeys and underground rock-hewn tombs.</p>
<p style=""text-align: justify;"">Inside, each tomb contained rows of compartments set into the walls to hold the remains of the dead. Each was sealed with a plaque bearing a stone portrait of the dead person accompanied by a brief inscription.</p>",Limestone,,
https://www.myminifactory.com/object/23873,https://cdn.myminifactory.com/assets/object-assets/57d03a328dc74/threedfiles/stw-330-british-museum-people-of-palmyra-6.stl,"Unnamed woman at The British Museum, London",Palmyrene,150-200,peopleofpalmyra,"<p><a href=""/pages/support-scan-the-world"" target=""_blank"" rel=""noopener noreferrer""><img src=""/uploads/tinymce-images/support.png"" alt="""" /></a></p><p style=""text-align: justify;"">Limestone bust from a Palmyrene funerary relief; carved with woman wearing a fur edged mantle; holds the end in her left hand; right hand raised to shoulder; high wreathed coiffure from which hangs in front an elaborate ornamental band with three tails on to her brow; also has necklace, finger-ring and ear-ring; background is a represented suspended cloth overlooked by a miniature male figure who holds an object.</p>
<p style=""text-align: justify;"">These stone faces, representing Roman Syrians, who lived between about AD 50-270, come from tombs outside the city of Palmyra. Their fashions are Syrian but they are shown in realistic Roman style.</p>
<p style=""text-align: justify;"">There were three types of tombs, all built for wealthy citizens: single-storey house tombs, tomb towers of several storeys and underground rock-hewn tombs. Inside, each tomb contained rows of compartments set into the walls to hold the remains of the dead. Each was sealed with a plaque bearing a stone portrait of the dead person accompanied by a brief inscription.</p>",Limestone,,
https://www.myminifactory.com/object/23874,https://cdn.myminifactory.com/assets/object-assets/57d03d72962cd/threedfiles/stw-331-british-museum-people-of-palmyra-7.stl,"Unnamed young man at The British Museum, London",Palmyrene,150-200,peopleofpalmyra,"<p><a href=""/pages/support-scan-the-world"" target=""_blank"" rel=""noopener noreferrer""><img src=""/uploads/tinymce-images/support.png"" alt="""" /></a></p><p style=""text-align: justify;"">Limestone bust from a Palmyrene funerary relief; carved in relief with a beardless man wearing toga; in left hand on index finger he has a ring; he carries a leaf rather like a fern (or a feather); emphasis laid on flesh of neck.</p>
<p style=""text-align: justify;"">These stone faces, representing Roman Syrians, who lived between about AD 50-270, come from tombs outside the city of Palmyra. Their fashions are Syrian but they are shown in realistic Roman style.</p>
<p style=""text-align: justify;"">There were three types of tombs, all built for wealthy citizens: single-storey house tombs, tomb towers of several storeys and underground rock-hewn tombs.</p>
<p style=""text-align: justify;"">Inside, each tomb contained rows of compartments set into the walls to hold the remains of the dead. Each was sealed with a plaque bearing a stone portrait of the dead person accompanied by a brief inscription.</p>",Limestone,,
https://www.myminifactory.com/object/23875,https://cdn.myminifactory.com/assets/object-assets/57d03ee31de36/threedfiles/stw-332-british-museum-people-of-palmyra-8.stl,"Herta at The British Museum, London",Palmyrene,200-273,peopleofpalmyra,"<p><a href=""/pages/support-scan-the-world"" target=""_blank"" rel=""noopener noreferrer""><img src=""/uploads/tinymce-images/support.png"" alt="""" /></a></p><p style=""text-align: justify;"">Limestone bust from a Palmyrene funerary relief; matron wearing chiton, mantle and veil, elaborately chased fillet and profuse jewellery highlighted with gold pigment; from necklace hang two medallions; two busts in high relief of women (?) wearing crowns; inscription; 6 ll; incomplete; large sections of arms lost.</p>
<p style=""text-align: justify;"">These stone faces, representing Roman Syrians, who lived between about AD 50-270, come from tombs outside the city of Palmyra. Their fashions are Syrian but they are shown in realistic Roman style.</p>
<p style=""text-align: justify;"">There were three types of tombs, all built for wealthy citizens: single-storey house tombs, tomb towers of several storeys and underground rock-hewn tombs.</p>
<p style=""text-align: justify;"">Inside, each tomb contained rows of compartments set into the walls to hold the remains of the dead. Each was sealed with a plaque bearing a stone portrait of the dead person accompanied by a brief inscription.</p>",Limestone,,
https://www.myminifactory.com/object/23876,https://cdn.myminifactory.com/assets/object-assets/57d042201618a/threedfiles/stw-333-british-museum-people-of-palmyra-9.stl,"Moqimu at The British Museum, London",Palmyrene,150-200,peopleofpalmyra,"<p><a href=""/pages/support-scan-the-world"" target=""_blank"" rel=""noopener noreferrer""><img src=""/uploads/tinymce-images/support.png"" alt="""" /></a></p><p style=""text-align: justify;"">Moqimu, son of Moqimu.</p>
<p style=""text-align: justify;"">Limestone bust from a Palmyrene funerary relief; carved; half length; bearded man; standing against a background of a cloth hung from two buckles which each clasp a feather or leaf; on right hand are two rings on little finger and a third on the index finger; holds strip of writing material; eyeballs still coloured; inscription; 3 ll.</p>
<p style=""text-align: justify;"">These stone faces, representing Roman Syrians, who lived between about AD 50-270, come from tombs outside the city of Palmyra. Their fashions are Syrian but they are shown in realistic Roman style.</p>
<p style=""text-align: justify;"">There were three types of tombs, all built for wealthy citizens: single-storey house tombs, tomb towers of several storeys and underground rock-hewn tombs.</p>
<p style=""text-align: justify;"">Inside, each tomb contained rows of compartments set into the walls to hold the remains of the dead. Each was sealed with a plaque bearing a stone portrait of the dead person accompanied by a brief inscription.</p>",Limestone,,
https://www.myminifactory.com/object/23877,https://cdn.myminifactory.com/assets/object-assets/57d047848862b/threedfiles/stw-334-british-museum-people-of-palmyra-10.stl,"Tamma at The British Museum, London",Palmyrene,50-150 AD,peopleofpalmyra,"<p><a href=""/pages/support-scan-the-world"" target=""_blank"" rel=""noopener noreferrer""><img src=""/uploads/tinymce-images/support.png"" alt="""" /></a></p><p style=""text-align: justify;"">Limestone bust from a Palmyrene funerary relief; woman wearing fillet adorned with quatrefoil and acanthus patterns and ear-rings having three drops suspended from a horizontal bar; triple necklace of beads and ovoid ornaments; from centre a medallion hanging from which suspend three strands ending in trefoils; three similar trefoils hang from brooches on left shoulder; right hand holds mantle and veil garment; rich bracelet with quatre foil ornament and finger rings; left hand holds spindle and distaff; inscription; 4 ll; cracked or repaired.</p>
<p style=""text-align: justify;"">Formerly displayed on a wooden base labelled ""125204. Bust of Tamma, daughter of Shamshigeram, holding distaff and spindle. Palmyra. Early 2nd century A.D. Limestone"". This display label and mid-2nd century date followed by Robert Hoyland in his illustration of the object in 'Arabia and the Arabs' (p.133, pl.18).""Treasures of the World's Cultures: The British Museum after 250 Years"" catalogue entry</p>
<p style=""text-align: justify;"">(ANE30)<br />Memorial portrait bust&nbsp;<br />Syria, about AD 100-150<br />From Palmyra&nbsp;<br />Limestone<br />H50 cm<br />ANE 125204&nbsp;<br />M A R Colledge, The Art of Palmyra (London, Thames and Hudson 1976)</p>
<p style=""text-align: justify;"">The inscription names this woman as Tamma, daughter of Shamshi geram, son of Malku, son of Nashum. The portrait would have accompanied her body in the cemetery at Palmyra, where various types of tombs were built for wealthier citizens: tomb towers of several storeys, single storey house tombs, and underground rock-hewn tombs. All the tombs contained compartments set in the walls to hold the remains of the dead. Each compartment was sealed with a plaque bearing a sculptural portrait of the deceased and a brief dedicatory inscription.&nbsp;<br />The merchant families of Palmyra, which lay on the border between the Roman and Persian worlds, displayed their wealth in life and death. Tamma is surrounded by the splendour of her worldly possessions, a testament to her success in life, and holds a spindle and distaff, possibly symbols of her household position. The Palmyrenes adopted with enthusiasm the Roman tradition of individual portraiture.</p>
<p style=""text-align: justify;"">These stone faces, representing Roman Syrians, who lived between about AD 50-270, come from tombs outside the city of Palmyra. Their fashions are Syrian but they are shown in realistic Roman style.</p>
<p style=""text-align: justify;"">There were three types of tombs, all built for wealthy citizens: single-storey house tombs, tomb towers of several storeys and underground rock-hewn tombs.</p>
<p style=""text-align: justify;"">Inside, each tomb contained rows of compartments set into the walls to hold the remains of the dead. Each was sealed with a plaque bearing a stone portrait of the dead person accompanied by a brief inscription.</p>",Limestone,,
https://www.myminifactory.com/object/24076,https://cdn.myminifactory.com/assets/object-assets/57e059af4ee93/threedfiles/king-amenophis-ii-meshmixer-repaired.stl,"King Amenophis II at The Nye Carlsberg Glyptotek, Copenhagen",,ca. 1439-1413 BC,"bust,bust","<p><span style=""color: #000000; font-family: 'Open Sans', sans-serif; font-size: 13px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">King Amenophis II, findspot unknown, diorite, the reign of Amenophis II, c. 1439-1413 B.C., Nye Carlsberg Glyptotek (Copenhagen, Denmark). Made with Memento Beta</span> (now Remake) from Autodesk.</p>",Diorite,,
https://www.myminifactory.com/object/24692,https://cdn.myminifactory.com/assets/object-assets/580a76bf50f1e/threedfiles/xx-exported-cut-1-repaired.stl,Head from a male statue,Ptolemais period,3rd century B.C.,bust,"<p><span style=""color: #000000; font-family: 'Open Sans', sans-serif; font-size: 13px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">Head from a male statue, findspot unknown, limestone, Ptolemais period, 3rd century B.C., Nye Carlsberg Glyptotek (Copenhagen, Denmark). Made with Memento Beta (now Remake) from Autodesk.</span></p>
<p><span style=""color: #000000; font-family: 'Open Sans', sans-serif; font-size: 13px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">For more update, please follow @GeoffreyMarchal on Twitter.</span></p>",Limestone,,
https://www.myminifactory.com/object/25197,https://cdn.myminifactory.com/assets/object-assets/5826005416fec/threedfiles/antoninus-pius.stl,Marble portrait of the Emperor Antonius Pius,Antonine Period,138-161,bust,"<p><a href=""/pages/support-scan-the-world"" target=""_blank"" rel=""noopener noreferrer""><img src=""/uploads/tinymce-images/support.png"" alt="""" /></a></p><p style=""text-align: justify;"">Antoninus Pius was adopted by Hadrian as his successor when he was already fifty-one years old. His portraits thus represent him as a mature man in a sober but refined style that consciously echoes the imperial imagery adopted by Hadrian. At the beginning of his reign in A.D. 138, he had to impel a reluctant Senate to award Hadrian divine honors, and it is probably for this reason that he himself was given the title of Pius. Unlike his two immediate predecessors, Trajan and Hadrian, Antoninus did not embark on any major wars or travel widely through the Empire. Indeed, he was in effect the last emperor to spend most of his reign in the city of Rome itself. Regarded as a just and diligent administrator, Antoninus presided over the Empire at the height of its power&mdash;a time that the historian Edward Gibbon later famously referred to as the period when &ldquo;the condition of the human race was most happy and most prosperous.&rdquo;</p>",Marble,,
https://www.myminifactory.com/object/25364,https://cdn.myminifactory.com/assets/object-assets/582c9ae985f0d/threedfiles/british-museum-stucco-portrait-of-a-maya-noble.stl,Stucco Portrait of Maya Noble,Ancient Art,400-800,"ancient,architecture,face","<p><a href=""/pages/support-scan-the-world"" target=""_blank"" rel=""noopener noreferrer""><img src=""/uploads/tinymce-images/support.png"" alt="""" /></a></p><p>The commanding presence of a Late Classic Maya Noble is established in this stucco portrait, once a piece of temple or palace architectural sculpture. Modeled in stone, it was probably detached from a bust in a ""portrait gallery"" such as in Palace House at Palenque. At least in some cases, the Maya removed such portrait heads from their ""frames"" and buried them with the deceased, as was the God complex.&nbsp;</p>",Stone painted in polychrome,,
